publishedDate,title,image,site,text,url,symbol,similarity_score,sentiment_score,sentiment_class,confidence,relevance,impact_length,importance,uniqueness
2025-01-08 16:35:27,"U.S. Dollar Climbs Towards Yearly Highs: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-climbs-towards-yearly-highs-analysis-for-eurusd-20250108.jpg,fxempire.com,U.S. dollar gains ground as traders react to U.S. economic reports.,https://www.fxempire.com/forecasts/article/u-s-dollar-climbs-towards-yearly-highs-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1488804,EURUSD,0.7,-0.6,-1.0,0.8,0.9,week,0.7,2.0
2025-01-08 20:25:00,EUR/USD Weakness Brings January Opening Range in Focus,https://images.financialmodelingprep.com/news/eurusd-weakness-brings-january-opening-range-in-focus-20250108.jpg,forex.com,"The opening range for January is in focus as the recent rebound in EUR/USD pulled the Relative Strength Index (RSI) away from oversold territory, and it remains to be seen if the exchange rate will continue to track the negative slope in the 50-Day SMA (1.0541) as it still holds below the moving average.",https://www.forex.com/en-us/news-and-analysis/eurusd-weakness-brings-january-opening-range-in-focus-01-08-2025/,EURUSD,0.2,-0.3,-1.0,0.6,0.8,week,0.5,
2025-01-08 23:30:24,EUR/USD stuck near 1.03 ahead of Retail Sales update,https://images.financialmodelingprep.com/news/eurusd-stuck-near-103-ahead-of-retail-sales-update-20250108.jpg,fxstreet.com,"EUR/USD fell back once again on Wednesday, dipping back into the 1.0300 handle as Fiber traders weigh mixed EU data while sitting in the shadow of Friday's looming US Nonfarm Payrolls (NFP) jobs data dump.",https://www.fxstreet.com/news/eur-usd-stuck-near-103-ahead-of-retail-sales-update-202501082330,EURUSD,0.0,-0.3,-1.0,0.7,0.9,day,0.5,
2025-01-09 05:26:27,EUR/USD loses momentum to near 1.0300 ahead of Eurozone Retail Sales release,https://images.financialmodelingprep.com/news/eurusd-loses-momentum-to-near-10300-ahead-of-eurozone-20250109.jpg,fxstreet.com,EUR/USD loses momentum to near 1.0300 ahead of Eurozone Retail Sales release,https://www.fxstreet.com/news/eur-usd-loses-momentum-to-near-10300-ahead-of-eurozone-retail-sales-release-202501090526,EURUSD,0.0,-0.3,-1.0,0.6,0.8,day,0.5,
2025-01-09 06:08:08,US Dollar Price Forecast: Fed Minutes and Jobs Report to Steer Market – GBP/USD and EUR/USD Outlook,https://images.financialmodelingprep.com/news/us-dollar-price-forecast-fed-minutes-and-jobs-report-20250109.jpg,fxempire.com,Fed minutes and jobs report highlight USD's next move. Explore key insights shaping GBP/USD and EUR/USD market sentiment.,https://www.fxempire.com/forecasts/article/us-dollar-price-forecast-fed-minutes-and-jobs-report-to-steer-market-gbp-usd-and-eur-usd-outlook-1488912,EURUSD,0.0,0.0,0.0,0.5,0.5,week,0.5,
2025-01-09 08:31:27,EUR/USD: Below 1.0255 before further losses can be expected – UOB Group,https://images.financialmodelingprep.com/news/eurusd-below-10255-before-further-losses-can-be-expected-20250109.jpg,fxstreet.com,"Instead of declining further, EUR is more is likely to trade in a 1.0275/1.0355 range. In the longer run, EUR has to break clearly below 1.0255 before further losses can be expected, UOB Group's FX analysts Quek Ser Leang and Lee Sue Ann note.",https://www.fxstreet.com/news/eur-usd-below-10255-before-further-losses-can-be-expected-uob-group-202501090831,EURUSD,0.0,-0.3,-1.0,0.7,1.0,week,0.5,
2025-01-09 10:04:04,EUR/USD consolidates around 1.03 as bond market gets stressed over inflation,https://images.financialmodelingprep.com/news/eurusd-consolidates-around-103-as-bond-market-gets-stressed-20250109.jpg,fxstreet.com,"The EUR/USD pair is on the back foot again and consolidates around 1.0300 on Thursday. The recent dip lower comes as markets start to get worried about the vast amount of measures, reforms, spending, and tariff levies that President-elect Donald Trump announced before his inauguration on January 20.",https://www.fxstreet.com/news/eur-usd-consolidates-around-103-as-bond-market-gets-stressed-over-inflation-202501091004,EURUSD,0.7,-0.6,-1.0,0.8,0.9,week,0.7,2.0
2025-01-09 10:35:12,EUR/USD slides as FOMC minutes signal slowdown in US disinflation trend,https://images.financialmodelingprep.com/news/eurusd-slides-as-fomc-minutes-signal-slowdown-in-us-20250109.jpg,fxstreet.com,"EUR/USD moves lower below 1.0300 but stays inside Wednesday's trading range in Thursday's European session. The major currency pair faces pressure as the US Dollar (USD) moves higher, with the US Dollar Index (DXY), which tracks the Greenback's value against six major currencies, aiming to revisit the two-year high of 109.53.",https://www.fxstreet.com/news/eur-usd-slides-as-fomc-minutes-signal-slowdown-in-us-disinflation-trend-202501091035,EURUSD,0.0,-0.7,-1.0,0.8,1.0,week,0.7,
2025-01-09 13:21:02,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Drifts a Bit on Thursday",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-drifts-a-20250109.jpg,fxempire.com,"During the session on Thursday, the US dollar has lost some of its strength again, but it is worth noting that the US is going to be quiet, as Wall Street has the day off to mourn the death of President Jimmy Carter.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-drifts-a-bit-on-thursday-1489017,EURUSD,0.0,0.1,1.0,0.5,0.3,day,0.2,
2025-01-09 15:48:48,EUR/USD Price Analysis: Extended losing streak tests bullish recovery,https://images.financialmodelingprep.com/news/eurusd-price-analysis-extended-losing-streak-tests-bullish-recovery-20250109.jpg,fxstreet.com,"The EUR/USD pair continued its downtrend on Thursday, edging 0.18% lower to trade around 1.0305. This decline not only extends the losing streak to a third session but also underscores the pair's struggle to establish a more robust recovery.",https://www.fxstreet.com/news/eur-usd-price-analysis-extended-losing-streak-tests-bullish-recovery-202501091548,EURUSD,0.3,-0.18,-1.0,0.7,1.0,week,0.5,2.0
2025-01-09 16:49:08,"U.S. Dollar Moves Higher: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-moves-higher-analysis-for-eurusd-gbpusd-usdcad-20250109.jpg,fxempire.com,"U.S. dollar gains ground as traders stay focused on FOMC Minutes, which were released yesterday.",https://www.fxempire.com/forecasts/article/u-s-dollar-moves-higher-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-2-1489105,EURUSD,0.0,-0.3,-1.0,0.7,0.8,week,0.6,
2025-01-09 17:02:00,Euro Technical Analysis: EUR/USD 1.0300 Test as USD Strength Continues,https://images.financialmodelingprep.com/news/euro-technical-analysis-eurusd-10300-test-as-usd-strength-20250109.jpg,forex.com,"EUR/USD is testing below the 1.0300 level as of this writing and there's also a trendline of note sitting just below, which connects last week's and this Wednesday's swing-low as sellers have, so far, been unable to test the 1.0200 Fibonacci level sitting just below recently-established two-year-lows in the pair.",https://www.forex.com/en-us/news-and-analysis/euro-technical-analysis-eurusd-103-test-as-usd-strength-continues-1925/,EURUSD,0.3,-0.7,-1.0,0.8,1.0,week,0.7,2.0
2025-01-09 17:55:16,EURUSD Headed For Further Decline Ahead of US Jobs Data,https://images.financialmodelingprep.com/news/eurusd-headed-for-further-decline-ahead-of-us-jobs-20250109.jpg,investingcube.com,The EURUSD pair is under immense pressure with bearish intonation after breaching the 20-EMA level. Is there a way back up?,https://www.investingcube.com/forex/eurusd-headed-for-further-decline-ahead-of-us-jobs-data/,EURUSD,0.3,-0.7,-1.0,0.8,1.0,week,0.7,2.0
2025-01-09 23:37:35,EUR/USD stuck in familiar territory ahead of NFP Friday,https://images.financialmodelingprep.com/news/eurusd-stuck-in-familiar-territory-ahead-of-nfp-friday-20250109.jpg,fxstreet.com,"EUR/USD trimmed further into the bearish side on Thursday, falling back a scant but persistent sixth of a percent and keeping bids nailed to the 1.0300 handle as the pair churns near 26-month lows. ",https://www.fxstreet.com/news/eur-usd-stuck-in-familiar-territory-ahead-of-nfp-friday-202501092337,EURUSD,-0.2,-0.1,-1.0,0.6,0.9,day,0.3,
2025-01-10 04:50:00,EUR/USD trades with mild losses near 1.0300 as traders await US NFP release,https://images.financialmodelingprep.com/news/eurusd-trades-with-mild-losses-near-10300-as-traders-20250109.jpg,fxstreet.com,EUR/USD trades with mild losses near 1.0300 as traders await US NFP release,https://www.fxstreet.com/news/eur-usd-trades-with-mild-losses-near-10300-as-traders-await-us-nfp-release-202501100450,EURUSD,0.0,-0.2,-1.0,0.6,1.0,day,0.5,
2025-01-10 04:56:00,"EUR/USD, GBP/USD, USD/CAD levels heading into NFP",https://images.financialmodelingprep.com/news/eurusd-gbpusd-usdcad-levels-heading-into-nfp-20250109.jpg,forex.com,"Trading ranges for forex majors are extremely tight ahead of today's NFP report, with all but USD/JPY moving less than 20-pips during the Asian session (USD/JPY didn't impress much either with its 36-pip daily range). Yet the 1-day implied volatility ranges for USD/CAD, GBP/USD and NZD/USD are more than twice their 10-day average range.",https://www.forex.com/en-us/news-and-analysis/eur-usd-gbpusd-usdcad-levels-heading-into-nfp/,EURUSD,0.0,0.0,0.0,0.5,0.5,day,0.5,
2025-01-10 07:28:03,US Dollar Forecast: Non-Farm Payrolls Test Market Sentiment – GBP/USD and EUR/USD Outlook,https://images.financialmodelingprep.com/news/us-dollar-forecast-nonfarm-payrolls-test-market-sentiment-gbpusd-20250110.jpg,fxempire.com,Will the US Dollar extend its rally? Non-Farm Payrolls and inflation sentiment weigh on GBP/USD and EUR/USD trends.,https://www.fxempire.com/forecasts/article/us-dollar-forecast-non-farm-payrolls-test-market-sentiment-gbp-usd-and-eur-usd-outlook-1488935,EURUSD,0.0,0.0,0.0,0.5,0.5,day,0.5,
2025-01-10 08:05:00,"EURUSD, DXY Analysis: Euro Hesitates Near 2-Year Lows Ahead of Non-Farm Payrolls",https://images.financialmodelingprep.com/news/eurusd-dxy-analysis-euro-hesitates-near-2year-lows-ahead-20250110.jpg,forex.com,"The ADP Non-Farm Employment Change, often an early indicator for Friday's non-farm payroll data, showed a drop to 122K from the previous 146K and the expected 139K. Friday's non-farm payroll data is expected to drop from 227k towards 164k.",https://www.forex.com/en-us/news-and-analysis/eurusd-dxy-analysis-euro-hesitates-near-2-year-lows-ahead-of-non-farm-payrolls/,EURUSD,0.0,-0.3,-1.0,0.7,0.8,week,0.6,
2025-01-10 10:08:05,EUR/USD: Unlikely to reach the major support at 1.0255 – UOB Group,https://images.financialmodelingprep.com/news/eurusd-unlikely-to-reach-the-major-support-at-10255-20250110.jpg,fxstreet.com,"Euro (EUR) could edge lower; any decline is unlikely to reach the major support at 1.0255. In the longer run, EUR has to break clearly below 1.0255 before further losses can be expected, UOB Group's FX analyst Quek Ser Leang and Lee Sue Ann note.",https://www.fxstreet.com/news/eur-usd-unlikely-to-reach-the-major-support-at-10255-uob-group-202501101008,EURUSD,0.2,-0.3,-1.0,0.7,1.0,week,0.5,
2025-01-10 10:12:55,EUR/USD trades cautiously as US NFP takes centre stage,https://images.financialmodelingprep.com/news/eurusd-trades-cautiously-as-us-nfp-takes-centre-stage-20250110.jpg,fxstreet.com,"EUR/USD trades subduedly around 1.0300 in Friday's European session. The major currency pair trades with caution as investors await the United States (US) Nonfarm Payrolls (NFP) data for December, which will be published at 13:30 GMT.",https://www.fxstreet.com/news/eur-usd-trades-cautiously-as-us-nfp-takes-centre-stage-202501101012,EURUSD,0.0,0.0,0.0,0.5,1.0,day,0.5,
2025-01-10 14:01:24,EUR/USD: Markets are reluctant perhaps to push FX too hard – Scotiabank,https://images.financialmodelingprep.com/news/eurusd-markets-are-reluctant-perhaps-to-push-fx-too-20250110.jpg,fxstreet.com,"The Euro (EUR) has settled into a tight trading range around the 1.03 point through the latter part of this week, Scotiabank's Chief FX Strategist Shaun Osborne notes.",https://www.fxstreet.com/news/eur-usd-markets-are-reluctant-perhaps-to-push-fx-too-hard-scotiabank-202501101401,EURUSD,0.2,0.0,0.0,0.5,0.8,week,0.3,
2025-01-10 14:04:30,EUR/USD – 10.01.2024,https://images.financialmodelingprep.com/news/eurusd-10012024-20250110.jpg,orbex.com,"The Euro managed to keep holding below the resistance 1.0460 where the downtrend pressure is still ongoing with the target still re-testing the 1.0225 support. More of a drop could come toward 1.0100 and 1.0000, while the market looks toward the US jops report today and Inflation figures next week.",https://www.orbex.com/blog/en/2025/01/eur-usd-10-01-2024,EURUSD,0.2,-0.3,-1.0,0.7,0.9,week,0.6,
2025-01-10 14:04:30,EUR/USD – 10.01.2025,https://images.financialmodelingprep.com/news/eurusd-10012025-20250110.jpg,orbex.com,"The Euro managed to keep holding below the resistance 1.0460 where the downtrend pressure is still ongoing with the target still re-testing the 1.0225 support. More of a drop could come toward 1.0100 and 1.0000, while the market looks toward the US jops report today and Inflation figures next week.",https://www.orbex.com/blog/en/2025/01/eur-usd-10-01-2025,EURUSD,0.2,-0.3,-1.0,0.7,0.9,week,0.6,
2025-01-10 15:00:31,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Rallies Again After Jobs Number",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-rallies-again-20250110.jpg,fxempire.com,"The jobs number in the US has come out hotter than expected, as the market is likely to see more US dollar strength going forward. This is a situation where the market is likely to see a lot of noise, but at this point in time, the US dollar is",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-rallies-again-after-jobs-number-1489328,EURUSD,0.0,-0.7,-1.0,0.8,0.9,week,0.7,
2025-01-10 16:10:24,"EUR/USD Price Analysis: Pair in multi-year lows, sellers advance",https://images.financialmodelingprep.com/news/eurusd-price-analysis-pair-in-multiyear-lows-sellers-advance-20250110.jpg,fxstreet.com,"EUR/USD deepened its descent into fresh lows not seen since November 2022, briefly dipping below 1.0250 on Friday and the pair tallies four-day losing streak, reflecting an overall negative tone in recent sessions. Sellers appear to be firmly in control, with any bullish attempts thus far failing to generate a meaningful shift in direction.",https://www.fxstreet.com/news/eur-usd-price-analysis-pair-in-multi-year-lows-sellers-advance-202501101610,EURUSD,0.7,-0.8,-1.0,0.9,1.0,week,0.8,2.0
2025-01-10 16:35:43,"U.S. Dollar Tests Yearly Highs After NFP Report: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-tests-yearly-highs-after-nfp-report-analysis-20250110.jpg,fxempire.com,The strong Non Farm Payrolls report provided significant support to U.S. dollar.,https://www.fxempire.com/forecasts/article/u-s-dollar-tests-yearly-highs-after-nfp-report-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1489360,EURUSD,0.0,-0.7,-1.0,0.8,0.9,week,0.7,
2025-01-11 10:59:45,"US Dollar Forecast: DXY Gains, EUR/USD Drops as U.S. Jobs Data Boosts Fed Pause Case",https://images.financialmodelingprep.com/news/us-dollar-forecast-dxy-gains-eurusd-drops-as-us-20250111.jpg,fxempire.com,"Strong U.S. jobs data lifts DXY to a 6-week rally. EUR/USD, GBP/USD hit multi-month lows as inflation fears rise and Fed signals a pause in rate cuts.",https://www.fxempire.com/forecasts/article/us-dollar-forecast-dxy-gains-eur-usd-drops-as-u-s-jobs-data-boosts-fed-pause-case-1489478,EURUSD,0.0,-0.8,-1.0,0.9,1.0,week,0.8,
2025-01-12 03:00:00,EUR/USD forecast remains bearish ahead of US CPI,https://images.financialmodelingprep.com/news/eurusd-forecast-remains-bearish-ahead-of-us-cpi-20250111.jpg,forex.com,"The EUR/USD fell to a new multi-year low of just shy of 1.0200, before bouncing modestly off its earlier lows. The currency pair is now on track to drop for the fourth consecutive month.",https://www.forex.com/en-us/news-and-analysis/eur-usd-forecast-remains-bearish-ahead-of-us-cpi/,EURUSD,0.0,-0.7,-1.0,0.8,1.0,month,0.7,
